entry_ts,side,entry_px,exit_ts,exit_px_partial,exit_px_final,pnl_pct_pos,outcome,cum_ret,peak,dd
2021-05-08 13:25:00,SHORT,59247.058218000006,2021-05-08 13:35:00,59148.31312097,59258.9076296436,0.001600000000000188,PARTIAL_THEN_BE,0.001600000000000188,0.001600000000000188,0.0
2021-05-12 04:05:00,SHORT,57784.650758,2021-05-12 04:10:00,0.0,57988.86171377878,-0.011202000000000266,SL,-0.009602000000000077,0.001600000000000188,0.011202000000000266
2021-05-12 16:30:00,LONG,55011.040007999996,2021-05-12 16:35:00,0.0,54816.70434066507,-0.011197999999999906,SL,-0.020799999999999985,0.001600000000000188,0.022400000000000173
2021-05-12 23:55:00,LONG,49605.679152000004,2021-05-13 00:00:00,49688.355283920006,49430.43882278238,-0.0033989999999997195,PARTIAL_THEN_BE,-0.024198999999999703,0.001600000000000188,0.02579899999999989
2021-05-13 11:00:00,LONG,48691.346322,2021-05-13 11:05:00,48772.49856587,48843.880079578055,0.006599000000000327,PARTIAL_THEN_FULL,-0.017599999999999377,0.001600000000000188,0.019199999999999565
2021-05-13 16:55:00,LONG,48695.157084,2021-05-13 17:00:00,48776.31567914,48523.13332574126,-0.003398999999999608,PARTIAL_THEN_BE,-0.020998999999998984,0.001600000000000188,0.022598999999999172
2021-05-14 06:25:00,LONG,49062.8106,2021-05-14 06:35:00,49144.581951,49052.998037879996,0.0016000000000000467,PARTIAL_THEN_BE,-0.019398999999998938,0.001600000000000188,0.020998999999999126
2021-05-15 06:45:00,LONG,48909.659975999995,2021-05-15 06:50:00,0.0,48736.87845052478,-0.011197999999999826,SL,-0.030596999999998764,0.001600000000000188,0.03219699999999895
2021-05-15 07:15:00,LONG,48654.27891,2021-05-15 07:20:00,48735.36937485,48806.69654773207,0.006599000000000282,PARTIAL_THEN_FULL,-0.023997999999998482,0.001600000000000188,0.02559799999999867
2021-05-15 09:50:00,LONG,48405.969258,2021-05-15 09:55:00,48486.645873429996,48557.60902436223,0.0065990000000001325,PARTIAL_THEN_FULL,-0.01739899999999835,0.001600000000000188,0.018998999999998538
2021-05-16 16:55:00,LONG,47336.895486,2021-05-16 17:00:00,47415.79031181,47169.67001321313,-0.0033989999999998804,PARTIAL_THEN_BE,-0.02079799999999823,0.001600000000000188,0.02239799999999842
2021-05-16 17:10:00,LONG,46736.635458,2021-05-16 17:15:00,46814.52985043,46571.53050380537,-0.0033989999999998388,PARTIAL_THEN_BE,-0.02419699999999807,0.001600000000000188,0.02579699999999826
2021-05-16 18:30:00,LONG,46269.35202,2021-05-16 18:35:00,46346.467606700004,46414.29847676132,0.00659900000000033,PARTIAL_THEN_FULL,-0.01759799999999774,0.001600000000000188,0.01919799999999793
2021-05-16 20:45:00,LONG,44223.74298,2021-05-16 20:50:00,44297.449218300004,44067.515237299325,-0.0033989999999998756,PARTIAL_THEN_BE,-0.020996999999997615,0.001600000000000188,0.022596999999997803
2021-05-17 03:25:00,LONG,43324.693205999996,2021-05-17 03:30:00,43396.90102801,43171.641506467604,-0.003398999999999836,PARTIAL_THEN_BE,-0.02439599999999745,0.001600000000000188,0.02599599999999764
2021-05-17 14:30:00,LONG,44139.636161999995,2021-05-17 14:35:00,44213.202222269996,43983.7055406517,-0.003398999999999981,PARTIAL_THEN_BE,-0.027794999999997433,0.001600000000000188,0.02939499999999762
2021-05-17 15:35:00,LONG,43663.370928,2021-05-17 15:40:00,43736.14321288,43800.153714660446,0.006599000000000184,PARTIAL_THEN_FULL,-0.02119599999999725,0.001600000000000188,0.022795999999997436
2021-05-17 22:55:00,LONG,42952.73883,2021-05-17 23:00:00,43024.32672805,42801.00112129323,-0.003398999999999797,PARTIAL_THEN_BE,-0.024594999999997046,0.001600000000000188,0.026194999999997234
2021-05-18 23:05:00,LONG,42327.923892,2021-05-18 23:10:00,42398.47043182,42460.52316824568,0.006599000000000422,PARTIAL_THEN_FULL,-0.017995999999996626,0.001600000000000188,0.019595999999996814
2021-05-19 04:10:00,LONG,40426.583699999996,2021-05-19 04:15:00,40493.9613395,40283.7700553158,-0.0033989999999997802,PARTIAL_THEN_BE,-0.021394999999996406,0.001600000000000188,0.022994999999996595
2021-05-19 04:25:00,LONG,39599.518319999996,2021-05-19 04:30:00,39665.517517199994,39723.570411057124,0.006599000000000283,PARTIAL_THEN_FULL,-0.014795999999996125,0.001600000000000188,0.016395999999996313
2021-05-19 12:40:00,LONG,36437.98613999999,2021-05-19 12:45:00,36498.716116899996,36309.26288096276,-0.003398999999999792,PARTIAL_THEN_BE,-0.018194999999995916,0.001600000000000188,0.019794999999996104
2021-05-20 15:05:00,SHORT,41762.655798,2021-05-20 15:15:00,41693.05137167,41771.0083291596,0.0015999999999998888,PARTIAL_THEN_BE,-0.016594999999996026,0.001600000000000188,0.018194999999996214
2021-05-23 07:45:00,LONG,35882.855136,2021-05-23 07:50:00,35942.65989456,35756.092969756224,-0.003398999999999932,PARTIAL_THEN_BE,-0.01999399999999596,0.001600000000000188,0.021593999999996148
2021-05-23 08:00:00,LONG,35741.736917999995,2021-05-23 08:05:00,0.0,35615.47327538101,-0.0111979999999998,SL,-0.031191999999995758,0.001600000000000188,0.03279199999999595
2021-05-24 20:10:00,SHORT,39504.19758,2021-05-24 20:15:00,39438.3572507,39380.39142478428,0.006601000000000162,PARTIAL_THEN_FULL,-0.024590999999995596,0.001600000000000188,0.026190999999995784
2021-05-25 22:45:00,SHORT,38599.708514,2021-05-25 22:50:00,38535.37566647666,38478.73702751713,0.006600999999999901,PARTIAL_THEN_FULL,-0.017989999999995693,0.001600000000000188,0.01958999999999588
2021-05-28 14:35:00,LONG,36729.94452,2021-05-28 14:45:00,36791.1610942,36722.598531095995,0.0015999999999998962,PARTIAL_THEN_BE,-0.016389999999995797,0.001600000000000188,0.017989999999995985
2021-05-28 14:55:00,LONG,36593.3172,2021-05-28 15:00:00,0.0,36464.0452081048,-0.01119799999999991,SL,-0.027587999999995706,0.001600000000000188,0.029187999999995894
2021-05-28 19:55:00,LONG,35806.379844,2021-05-28 20:00:00,35866.05714374001,35918.54929659131,0.006599000000000184,PARTIAL_THEN_FULL,-0.02098899999999552,0.001600000000000188,0.02258899999999571
2021-05-28 20:50:00,LONG,35298.788346,2021-05-28 21:00:00,35357.61965991,35174.089493036365,-0.003399000000000055,PARTIAL_THEN_BE,-0.024387999999995576,0.001600000000000188,0.025987999999995764
