ts,direction,base_high,base_low,base_mid,base_range_pct,breakout_price,top_touches,bot_touches,returned_to_mid,bars_to_mid,continued_full,outcome,year
2024-01-09 12:45:00,DOWN,46949.9,46372.0,46660.95,1.246226170965241,46175.5,3,4,True,1.0,False,FAKEOUT,2024
2024-01-13 05:30:00,UP,43000.0,42445.7,42722.85,1.3059037782390277,43077.6,4,3,False,,False,DRIFT,2024
2024-01-14 06:45:00,UP,42896.8,42553.0,42724.9,0.8079336357013676,42996.6,5,3,False,,False,DRIFT,2024
2024-01-15 13:45:00,UP,42784.3,42535.8,42660.05,0.5842137681670498,42856.8,11,8,True,1.0,False,FAKEOUT,2024
2024-01-16 08:45:00,UP,42945.0,42600.5,42772.75,0.8086759545075761,43021.5,7,4,True,11.0,False,FAKEOUT,2024
2024-01-16 14:30:00,DOWN,43181.7,42705.6,42943.649999999994,1.1148420816005362,42107.4,3,3,True,3.0,False,FAKEOUT,2024
2024-01-17 07:45:00,DOWN,43114.6,42700.9,42907.75,0.9688320386689674,42654.0,4,5,False,,False,DRIFT,2024
2024-01-17 16:30:00,DOWN,42934.9,42355.5,42645.2,1.3679451310927777,42295.5,3,4,True,11.0,False,FAKEOUT,2024
2024-01-18 06:00:00,UP,42798.8,42515.0,42656.9,0.6675291073738749,42858.7,6,4,False,,False,DRIFT,2024
2024-01-21 15:30:00,DOWN,41880.9,41681.1,41781.0,0.47935395179110657,41627.4,8,10,False,,False,DRIFT,2024
2024-01-24 07:15:00,UP,39979.4,39550.0,39764.7,1.0857142857142894,40095.8,4,3,False,,True,CONTINUATION,2024
2024-01-27 08:45:00,DOWN,41880.5,41525.3,41702.9,0.8553821405263707,41455.4,7,3,True,4.0,False,FAKEOUT,2024
2024-01-30 12:00:00,UP,43548.0,43200.4,43374.2,0.8046221794242612,43623.0,3,3,True,2.0,False,FAKEOUT,2024
2024-01-30 23:00:00,DOWN,43750.0,43260.0,43505.0,1.132686084142395,43174.5,3,4,False,,True,CONTINUATION,2024
2024-02-02 13:30:00,DOWN,43228.9,42923.1,43076.0,0.7124368929550823,42825.8,5,6,True,6.0,True,FAKEOUT_FIRST,2024
2024-02-03 00:15:00,UP,43221.0,42804.7,43012.85,0.9725567519454708,43341.7,4,3,False,,False,DRIFT,2024
2024-02-04 19:00:00,DOWN,43019.0,42736.3,42877.65,0.6614985387129843,42637.5,7,3,True,7.0,True,FAKEOUT_FIRST,2024
2024-02-06 02:30:00,UP,42817.0,42311.2,42564.1,1.195428160865215,42887.4,3,5,False,,False,DRIFT,2024
2024-02-06 15:15:00,UP,43096.7,42631.0,42863.85,1.0923975510778474,43178.1,4,3,False,,False,DRIFT,2024
2024-02-09 02:15:00,UP,45600.0,45200.0,45400.0,0.8849557522123894,45775.6,3,9,False,,True,CONTINUATION,2024
2024-02-09 08:45:00,UP,46471.4,45830.1,46150.75,1.399298714163842,46632.2,3,3,False,,True,CONTINUATION,2024
2024-02-10 07:45:00,DOWN,47489.9,47220.4,47355.15,0.5707279057356566,47130.5,4,8,False,,True,CONTINUATION,2024
2024-02-10 19:15:00,UP,47377.0,47083.8,47230.4,0.6227194916298112,47469.8,9,4,False,,True,CONTINUATION,2024
2024-02-12 00:15:00,UP,48401.1,47961.0,48181.05,0.9176205667104491,48716.3,5,4,True,9.0,False,FAKEOUT,2024
2024-02-16 07:45:00,DOWN,52376.1,51850.0,52113.05,1.0146576663452238,51786.4,4,3,True,10.0,False,FAKEOUT,2024
2024-02-18 22:00:00,UP,52013.5,51616.5,51815.0,0.7691339009812754,52252.0,5,4,False,,False,DRIFT,2024
2024-02-19 16:45:00,DOWN,52509.1,52051.0,52280.05,0.8800983650650296,51809.1,6,6,False,,False,DRIFT,2024
2024-02-20 00:30:00,DOWN,52154.2,51722.0,51938.1,0.8356212056764958,51595.5,3,8,False,,False,DRIFT,2024
2024-02-20 11:00:00,UP,52168.6,51584.9,51876.75,1.1315326771981666,52336.8,3,3,True,14.0,True,FAKEOUT_FIRST,2024
2024-02-21 09:15:00,DOWN,52155.1,51459.9,51807.5,1.3509548211325655,51377.5,3,3,False,,True,CONTINUATION,2024
2024-02-23 16:00:00,DOWN,51372.3,50804.4,51088.350000000006,1.117816567068997,50726.2,4,3,True,3.0,False,FAKEOUT,2024
2024-02-24 17:00:00,UP,51248.6,51053.3,51150.95,0.38254138322105646,51327.9,10,11,False,,True,CONTINUATION,2024
2024-02-25 02:00:00,UP,51728.1,51465.5,51596.8,0.510244727050157,51814.5,5,9,True,3.0,False,FAKEOUT,2024
2024-02-26 07:30:00,DOWN,51645.0,51431.0,51538.0,0.41609146234761135,51377.2,11,10,False,,True,CONTINUATION,2024
2024-02-26 14:30:00,UP,51478.1,50922.5,51200.3,1.0910697628749542,51560.9,4,3,False,,True,CONTINUATION,2024
2024-03-03 07:15:00,DOWN,62181.2,61700.0,61940.6,0.7799027552674184,61635.2,5,3,True,9.0,False,FAKEOUT,2024
2024-03-07 08:00:00,UP,66539.0,65702.8,66120.9,1.2727007068191873,66838.6,3,4,False,,False,DRIFT,2024
2024-03-08 06:45:00,UP,67339.6,66818.1,67078.85,0.7804771461624919,67634.0,6,7,False,,False,DRIFT,2024
2024-03-10 01:00:00,UP,68508.2,68199.0,68353.6,0.45337908180471426,69047.1,11,8,False,,True,CONTINUATION,2024
2024-03-10 14:30:00,DOWN,69999.8,69150.0,69574.9,1.2289226319595126,68944.9,6,3,True,7.0,False,FAKEOUT,2024
2024-03-13 06:00:00,UP,72300.0,71388.1,71844.05,1.2773837656416043,72375.3,8,3,False,,True,CONTINUATION,2024
2024-03-25 13:45:00,UP,67388.3,66744.0,67066.15,0.9653302169483444,68046.6,5,6,False,,True,CONTINUATION,2024
2024-03-27 07:15:00,DOWN,70769.1,70087.2,70428.15,0.9729308632674851,69875.8,4,4,False,,False,DRIFT,2024
2024-03-28 23:00:00,UP,71030.0,70455.6,70742.8,0.8152652166754583,71106.6,7,3,True,3.0,False,FAKEOUT,2024
2024-03-30 19:00:00,DOWN,70373.8,69931.6,70152.70000000001,0.632332164572235,69820.0,4,9,False,,False,DRIFT,2024
2024-03-31 12:00:00,UP,70549.5,70200.0,70374.75,0.49786324786324787,70632.4,6,11,True,13.0,False,FAKEOUT,2024
2024-03-31 18:30:00,UP,70824.0,70329.6,70576.8,0.7029757029756947,71056.2,5,4,False,,False,DRIFT,2024
2024-04-03 11:00:00,DOWN,66696.5,65955.0,66325.75,1.124251383519066,65713.4,3,4,True,12.0,False,FAKEOUT,2024
2024-04-04 04:15:00,DOWN,66375.8,65451.3,65913.55,1.4125005920432443,65318.0,5,3,True,11.0,False,FAKEOUT,2024
2024-04-04 12:00:00,UP,66500.0,65562.5,66031.25,1.4299332697807436,66577.9,7,3,False,,True,CONTINUATION,2024
2024-04-08 07:15:00,UP,69977.0,69136.2,69556.6,1.2161501499937846,70110.2,3,3,False,,True,CONTINUATION,2024
2024-04-09 06:30:00,DOWN,71704.3,70900.0,71302.15,1.1344146685472538,70826.1,4,4,False,,True,CONTINUATION,2024
2024-04-10 12:30:00,DOWN,69564.0,68662.7,69113.35,1.3126486432954179,68010.0,3,3,True,16.0,False,FAKEOUT,2024
2024-04-11 20:15:00,UP,70627.2,69592.6,70109.9,1.486652316481912,70708.5,4,4,True,6.0,False,FAKEOUT,2024
2024-04-12 12:30:00,DOWN,71038.9,70552.9,70795.9,0.6888448242382667,70451.4,9,5,False,,True,CONTINUATION,2024
2024-04-13 17:00:00,DOWN,67954.0,67175.0,67564.5,1.1596576107182732,67065.2,3,3,False,,True,CONTINUATION,2024
2024-04-20 09:00:00,DOWN,64244.0,63620.0,63932.0,0.9808236403646652,63521.7,5,3,True,16.0,False,FAKEOUT,2024
2024-04-21 02:15:00,UP,65087.8,64513.1,64800.45,0.8908268243194085,65288.0,3,7,False,,False,DRIFT,2024
2024-04-21 16:00:00,DOWN,65425.0,64743.7,65084.35,1.0523031584540317,64486.6,3,7,False,,False,DRIFT,2024
2024-04-22 14:15:00,UP,66279.1,65600.7,65939.9,1.0341353064830234,66433.1,3,3,True,2.0,False,FAKEOUT,2024
2024-04-23 04:15:00,DOWN,67222.0,66381.0,66801.5,1.2669287898645698,66297.7,3,3,False,,False,DRIFT,2024
2024-04-27 00:15:00,DOWN,64156.0,63648.6,63902.3,0.7971895689771675,63499.9,4,5,False,,True,CONTINUATION,2024
2024-04-28 02:45:00,UP,63749.3,63115.0,63432.15,1.0049908896458892,63919.4,4,5,False,,False,DRIFT,2024
2024-04-28 10:00:00,DOWN,64041.4,63633.9,63837.65,0.6403819347863324,63549.1,7,4,False,,False,DRIFT,2024
2024-04-28 18:45:00,UP,63832.0,63423.7,63627.85,0.6437656585787378,63900.4,6,8,True,5.0,False,FAKEOUT,2024
2024-04-30 08:00:00,DOWN,63874.8,63050.0,63462.4,1.3081681205392592,62825.1,3,3,False,,True,CONTINUATION,2024
2024-05-05 00:30:00,DOWN,64198.9,63503.1,63851.0,1.0956945408964331,63431.7,3,6,False,,False,DRIFT,2024
2024-05-08 13:00:00,DOWN,62577.9,62005.8,62291.850000000006,0.9226556225385343,61885.9,3,6,True,3.0,False,FAKEOUT,2024
2024-05-09 10:45:00,DOWN,61753.2,60900.0,61326.6,1.4009852216748722,60789.9,4,3,True,7.0,False,FAKEOUT,2024
2024-05-10 06:45:00,UP,63023.9,62633.2,62828.55,0.6237905775211938,63131.0,8,10,True,6.0,False,FAKEOUT,2024
2024-05-11 11:00:00,DOWN,61055.5,60638.4,60846.95,0.6878479643262331,60519.2,5,5,True,8.0,False,FAKEOUT,2024
2024-05-15 07:30:00,UP,62030.4,61625.9,61828.15,0.6563798662575313,62109.1,8,4,False,,True,CONTINUATION,2024
2024-05-17 03:15:00,UP,65480.0,65061.2,65270.6,0.6437016224723844,65603.7,9,6,False,,True,CONTINUATION,2024
2024-05-17 13:30:00,DOWN,66550.0,66037.3,66293.65,0.776379409818386,65899.9,4,10,True,3.0,False,FAKEOUT,2024
2024-05-18 07:15:00,UP,67048.5,66700.1,66874.3,0.5223380474691854,67163.0,7,9,True,2.0,False,FAKEOUT,2024
2024-05-18 14:30:00,DOWN,67340.5,66750.0,67045.25,0.8846441947565543,66653.5,3,3,False,,False,DRIFT,2024
2024-05-19 02:45:00,UP,67085.0,66761.1,66923.05,0.4851627669406199,67174.5,9,10,True,15.0,False,FAKEOUT,2024
2024-05-19 10:30:00,UP,67320.8,66895.0,67107.9,0.6365199192764824,67544.8,4,4,True,2.0,False,FAKEOUT,2024
2024-05-21 13:45:00,DOWN,71498.6,70830.9,71164.75,0.9426676775249385,70622.9,3,5,False,,True,CONTINUATION,2024
2024-05-22 15:30:00,UP,70327.3,69466.7,69897.0,1.2388669679141313,70537.5,4,3,True,8.0,False,FAKEOUT,2024
2024-05-23 07:30:00,UP,69719.5,69336.6,69528.05,0.5522335966863016,69804.1,6,8,False,,False,DRIFT,2024
2024-05-24 05:15:00,DOWN,68042.9,67522.3,67782.6,0.7710045422030815,67446.8,5,4,False,,True,CONTINUATION,2024
2024-05-26 07:30:00,UP,69270.2,68830.0,69050.1,0.6395467092837382,69371.9,7,6,True,8.0,False,FAKEOUT,2024
2024-05-31 09:15:00,DOWN,68694.0,68124.0,68409.0,0.8367095296811696,67978.3,4,5,True,7.0,False,FAKEOUT,2024
2024-06-02 09:15:00,DOWN,67910.0,67696.9,67803.45,0.3147854628498585,67619.9,12,11,True,10.0,False,FAKEOUT,2024
2024-06-05 14:00:00,DOWN,71282.2,70632.0,70957.1,0.9205459281911841,70500.0,5,4,True,2.0,False,FAKEOUT,2024
2024-06-06 12:15:00,UP,71299.0,70850.0,71074.5,0.6337332392378264,71407.6,4,10,True,3.0,False,FAKEOUT,2024
2024-06-07 04:00:00,UP,71063.8,70700.0,70881.9,0.5145685997171187,71217.1,7,10,False,,False,DRIFT,2024
2024-06-07 11:30:00,UP,71476.0,71085.0,71280.5,0.5500457199127805,71576.2,8,7,True,4.0,True,FAKEOUT_FIRST,2024
2024-06-09 12:30:00,UP,69461.9,69310.2,69386.04999999999,0.21887110410877056,69563.5,12,12,True,4.0,True,FAKEOUT_FIRST,2024
2024-06-11 01:45:00,DOWN,69734.5,69360.4,69547.45,0.5393567511144772,68741.4,7,8,False,,True,CONTINUATION,2024
2024-06-12 09:45:00,UP,67621.0,67200.0,67410.5,0.6264880952380952,67760.1,7,4,False,,True,CONTINUATION,2024
2024-06-15 20:15:00,DOWN,66482.6,66057.0,66269.8,0.6442920508046169,65973.4,3,8,True,13.0,False,FAKEOUT,2024
2024-06-16 10:30:00,UP,66438.6,66062.9,66250.75,0.5687004354940696,66586.7,5,5,False,,False,DRIFT,2024
2024-06-17 07:00:00,DOWN,66599.5,66052.8,66326.15,0.8276711963762279,65960.1,4,4,True,2.0,False,FAKEOUT,2024
2024-06-18 11:15:00,DOWN,65831.1,65234.0,65532.55,0.9153202317809821,65166.9,6,3,False,,True,CONTINUATION,2024
2024-06-20 07:15:00,UP,65618.0,64927.0,65272.5,1.0642721826050796,65822.5,3,4,False,,False,DRIFT,2024
2024-06-21 00:00:00,DOWN,65198.5,64810.0,65004.25,0.5994445301650979,64698.0,7,6,True,8.0,True,FAKEOUT_FIRST,2024
2024-06-23 00:30:00,UP,64363.6,64200.2,64281.899999999994,0.25451634107059085,64456.3,12,12,False,,False,DRIFT,2024
2024-06-23 16:45:00,DOWN,64409.1,64007.4,64208.25,0.6275836856363437,63900.1,7,4,False,,False,DRIFT,2024
2024-06-23 23:30:00,DOWN,64166.4,63508.0,63837.2,1.0367197833343853,63350.6,6,4,False,,True,CONTINUATION,2024
2024-06-26 02:00:00,UP,62169.5,61605.7,61887.6,0.9151750568535103,62320.5,6,5,True,5.0,False,FAKEOUT,2024
2024-06-27 09:45:00,UP,61191.4,60605.0,60898.2,0.9675769325963227,61276.4,4,3,False,,True,CONTINUATION,2024
2024-06-28 01:15:00,UP,61707.0,61340.0,61523.5,0.5983045321160743,61915.5,7,5,True,12.0,False,FAKEOUT,2024
2024-06-28 14:15:00,DOWN,61868.1,61200.0,61534.05,1.0916666666666641,61061.4,3,5,False,,False,DRIFT,2024
2024-06-29 07:15:00,UP,61023.0,60705.0,60864.0,0.5238448233259204,61103.2,3,11,False,,False,DRIFT,2024
2024-06-30 07:00:00,UP,61047.0,60705.0,60876.0,0.5633802816901409,61723.7,6,6,False,,False,DRIFT,2024
2024-06-30 20:15:00,UP,62100.0,61517.3,61808.65,0.947213222947036,62260.7,3,7,False,,True,CONTINUATION,2024
2024-07-01 16:00:00,UP,63182.5,62502.2,62842.35,1.0884416868526274,63277.2,3,3,False,,False,DRIFT,2024
2024-07-02 07:00:00,DOWN,63284.0,62796.8,63040.4,0.7758357113738232,62683.1,3,5,False,,False,DRIFT,2024
2024-07-03 01:45:00,DOWN,62278.2,61846.4,62062.3,0.6981813007709351,61617.9,4,5,False,,True,CONTINUATION,2024
2024-07-06 13:45:00,UP,56850.0,56412.5,56631.25,0.7755373365832041,56963.0,7,6,False,,True,CONTINUATION,2024
2024-07-06 23:15:00,UP,58249.4,57698.1,57973.75,0.9554907353968378,58354.9,3,6,True,5.0,False,FAKEOUT,2024
2024-07-07 04:45:00,DOWN,58472.0,57711.7,58091.85,1.3174105077480007,57580.7,3,4,False,,False,DRIFT,2024
2024-07-07 21:15:00,DOWN,57372.2,56701.1,57036.649999999994,1.183574921826911,56218.0,4,4,False,,True,CONTINUATION,2024
2024-07-09 01:00:00,UP,56955.0,56125.6,56540.3,1.4777570306598087,57053.2,3,4,True,2.0,False,FAKEOUT,2024
2024-07-10 20:15:00,DOWN,58004.5,57333.0,57668.75,1.171227739696161,57262.0,3,5,True,8.0,False,FAKEOUT,2024
2024-07-13 05:45:00,UP,57962.8,57728.6,57845.7,0.4056914596924304,58046.7,10,11,False,,True,CONTINUATION,2024
2024-07-14 14:15:00,DOWN,60397.2,59555.5,59976.35,1.4133035571861492,59487.4,3,4,True,2.0,False,FAKEOUT,2024
2024-07-17 16:00:00,DOWN,65379.8,64489.5,64934.65,1.3805348157452033,64371.2,4,5,False,,False,DRIFT,2024
2024-07-18 00:00:00,DOWN,64722.8,64020.0,64371.4,1.0977819431427724,63880.0,4,4,True,2.0,False,FAKEOUT,2024
2024-07-21 06:15:00,DOWN,67400.0,66855.1,67127.55,0.8150462717129945,66777.5,5,4,False,,False,DRIFT,2024
2024-07-23 04:30:00,DOWN,67729.3,67175.6,67452.45000000001,0.8242576173491521,67017.2,6,6,False,,True,CONTINUATION,2024
2024-07-24 08:00:00,UP,66100.0,65450.8,65775.4,0.9918900914885641,66200.1,6,3,False,,False,DRIFT,2024
2024-07-28 11:15:00,UP,67655.0,67148.7,67401.85,0.7539982158999399,67757.9,7,3,False,,False,DRIFT,2024
2024-07-28 18:15:00,UP,68093.4,67527.4,67810.4,0.8381782802240276,68224.9,5,6,True,11.0,False,FAKEOUT,2024
2024-07-30 12:15:00,DOWN,66966.6,66358.9,66662.75,0.9157776876952628,66232.0,6,5,True,1.0,True,FAKEOUT_FIRST,2024
2024-07-31 13:30:00,UP,66450.0,65906.7,66178.35,0.8243471452826541,66668.7,5,5,True,3.0,False,FAKEOUT,2024
2024-08-01 12:00:00,UP,64681.9,64100.0,64390.95,0.9078003120124828,64775.9,5,3,True,9.0,False,FAKEOUT,2024
2024-08-02 13:30:00,UP,64962.9,64026.5,64494.7,1.4625194255503604,65413.4,4,3,True,2.0,False,FAKEOUT,2024
2024-08-03 12:15:00,UP,61986.3,61420.2,61703.25,0.9216837457383822,62094.3,4,3,True,12.0,False,FAKEOUT,2024
2024-08-07 08:45:00,UP,57219.4,56456.4,56837.9,1.3514853940385854,57320.5,4,3,True,13.0,False,FAKEOUT,2024
2024-08-08 12:30:00,UP,57650.0,56943.7,57296.85,1.2403479225972371,58020.1,3,3,True,5.0,True,FAKEOUT_FIRST,2024
2024-08-10 07:45:00,UP,60700.0,60208.5,60454.25,0.8163299201939925,60809.5,5,8,False,,False,DRIFT,2024
2024-08-10 18:00:00,UP,60926.0,60360.0,60643.0,0.9377070907886018,61094.0,3,4,False,,False,DRIFT,2024
2024-08-14 12:15:00,UP,61419.2,60600.0,61009.6,1.351815181518147,61682.9,3,4,True,1.0,False,FAKEOUT,2024
2024-08-16 12:15:00,DOWN,58656.2,58175.9,58416.05,0.8255996039597078,58097.6,5,7,True,4.0,True,FAKEOUT_FIRST,2024
2024-08-18 00:30:00,UP,59547.4,59122.1,59334.75,0.7193587507886272,59664.0,5,4,True,13.0,True,FAKEOUT_FIRST,2024
2024-08-18 23:00:00,DOWN,59847.5,59300.0,59573.75,0.9232715008431704,59184.0,4,5,False,,True,CONTINUATION,2024
2024-08-19 09:45:00,DOWN,58726.3,58339.8,58533.05,0.6624979859375588,57977.2,8,6,True,13.0,False,FAKEOUT,2024
2024-08-22 10:30:00,UP,61128.8,60547.4,60838.100000000006,0.960239415730488,61220.0,3,4,True,8.0,False,FAKEOUT,2024
2024-08-23 06:45:00,UP,61078.8,60533.1,60805.95,0.9014902590483626,61163.6,3,7,False,,False,DRIFT,2024
2024-08-23 14:00:00,UP,61317.7,60651.6,60984.649999999994,1.0982397826273316,62058.6,3,3,True,3.0,True,FAKEOUT_FIRST,2024
2024-08-24 08:45:00,UP,64298.9,63737.7,64018.3,0.8804836070332069,64382.8,5,6,True,11.0,False,FAKEOUT,2024
2024-08-25 21:15:00,UP,64349.0,63950.0,64149.5,0.6239249413604379,64426.0,4,7,True,11.0,True,FAKEOUT_FIRST,2024
2024-08-27 14:00:00,DOWN,62987.1,62091.5,62539.3,1.442387444336179,61888.1,3,5,False,,False,DRIFT,2024
2024-08-31 08:45:00,DOWN,59321.8,59041.5,59181.65,0.47475081087032495,58947.1,6,6,True,15.0,False,FAKEOUT,2024
2024-09-01 02:00:00,DOWN,59107.5,58756.0,58931.75,0.5982367758186398,58585.1,6,5,False,,True,CONTINUATION,2024
2024-09-02 20:45:00,UP,58764.0,58267.4,58515.7,0.8522776029134619,58962.1,3,6,False,,False,DRIFT,2024
2024-09-07 17:45:00,DOWN,54820.2,54241.1,54530.649999999994,1.0676405898847896,54110.3,3,3,False,,False,DRIFT,2024
2024-09-08 02:15:00,UP,54367.8,53778.1,54072.95,1.0965430165811072,54441.1,3,4,False,,False,DRIFT,2024
2024-09-08 09:00:00,UP,54544.8,54230.0,54387.4,0.5804905034114013,54616.1,6,7,True,13.0,False,FAKEOUT,2024
2024-09-13 10:30:00,UP,58167.6,57708.0,57937.8,0.7964233728425844,58231.0,5,6,True,5.0,False,FAKEOUT,2024
2024-09-14 05:15:00,DOWN,60579.8,60150.6,60365.2,0.7135423420547831,60078.1,6,4,False,,False,DRIFT,2024
2024-09-15 21:00:00,DOWN,60369.4,59660.7,60015.05,1.1878841515436533,59514.6,3,7,False,,True,CONTINUATION,2024
2024-09-17 14:00:00,UP,59418.1,58600.0,59009.05,1.3960750853242296,59708.1,3,4,False,,True,CONTINUATION,2024
2024-09-18 09:00:00,DOWN,60747.7,60055.3,60401.5,1.1529373760517292,59985.1,3,3,False,,False,DRIFT,2024
2024-09-19 09:30:00,UP,62173.0,61779.9,61976.45,0.6362910914391227,62316.3,10,4,False,,True,CONTINUATION,2024
2024-09-22 09:30:00,DOWN,63182.4,62760.0,62971.2,0.6730401529636734,62633.9,4,6,False,,False,DRIFT,2024
2024-09-26 10:15:00,UP,63955.0,63311.8,63633.4,1.015924361651378,64189.6,4,3,False,,True,CONTINUATION,2024
2024-09-27 14:00:00,UP,65968.1,65287.6,65627.85,1.0423112505284424,66042.0,3,5,False,,False,DRIFT,2024
2024-09-28 02:30:00,UP,66040.1,65653.5,65846.8,0.5888490331817889,66111.2,3,8,True,14.0,False,FAKEOUT,2024
2024-09-29 05:30:00,DOWN,65980.0,65599.8,65789.9,0.5795749377284642,65532.7,5,8,False,,False,DRIFT,2024
2024-09-30 00:15:00,DOWN,66059.3,65393.0,65726.15,1.0189163977795834,65205.8,3,3,False,,True,CONTINUATION,2024
2024-09-30 18:15:00,DOWN,64130.8,63265.4,63698.100000000006,1.3678882928109226,63143.0,3,3,True,8.0,False,FAKEOUT,2024
2024-10-02 09:45:00,DOWN,61926.7,61319.1,61622.899999999994,0.9908821231883681,61251.4,3,4,False,,True,CONTINUATION,2024
2024-10-05 16:45:00,DOWN,62344.0,62015.0,62179.5,0.5305168104490849,61925.1,4,8,False,,False,DRIFT,2024
2024-10-06 14:30:00,UP,62420.0,61941.1,62180.55,0.7731538509971593,62523.4,3,8,False,,False,DRIFT,2024
2024-10-07 09:15:00,DOWN,63697.3,63281.6,63489.45,0.6569050087229216,63100.0,9,6,False,,True,CONTINUATION,2024
2024-10-10 09:15:00,DOWN,61128.1,60759.9,60944.0,0.6059917807632946,60638.1,5,9,True,2.0,False,FAKEOUT,2024
2024-10-10 16:45:00,DOWN,61297.0,60414.0,60855.5,1.4615817525739065,60277.7,4,4,False,,True,CONTINUATION,2024
2024-10-11 01:45:00,UP,60330.0,59550.0,59940.0,1.309823677581864,60543.7,5,3,False,,False,DRIFT,2024
2024-10-11 06:30:00,UP,60749.9,60057.8,60403.850000000006,1.152389864430596,60838.7,9,3,False,,False,DRIFT,2024
2024-10-12 10:00:00,UP,62815.3,62537.0,62676.15,0.4450165502022849,62929.6,10,8,False,,True,CONTINUATION,2024
2024-10-13 11:30:00,DOWN,62960.0,62568.6,62764.3,0.6255533925962887,62500.0,7,3,True,7.0,True,FAKEOUT_FIRST,2024
2024-10-17 10:30:00,DOWN,67516.7,67054.2,67285.45,0.6897405382511461,66977.9,6,6,True,13.0,False,FAKEOUT,2024
2024-10-19 03:00:00,UP,68477.7,68173.4,68325.54999999999,0.44636177746746225,68594.0,12,8,True,5.0,False,FAKEOUT,2024
2024-10-20 06:45:00,UP,68306.0,68069.8,68187.9,0.34699675920892536,68381.2,10,12,False,,False,DRIFT,2024
2024-10-21 08:45:00,DOWN,69200.0,68456.0,68828.0,1.0868294963188034,68304.3,4,4,False,,False,DRIFT,2024
2024-10-21 19:45:00,UP,67679.5,66865.9,67272.7,1.2167637016775454,67755.4,6,3,False,,False,DRIFT,2024
2024-10-22 08:15:00,DOWN,67784.9,67195.6,67490.25,0.8769919459012023,67023.6,5,4,True,13.0,False,FAKEOUT,2024
2024-10-23 03:15:00,DOWN,67825.0,67030.1,67427.55,1.185885147120464,66934.3,3,4,False,,False,DRIFT,2024
2024-10-24 08:45:00,DOWN,67520.1,67030.2,67275.15,0.7308645953615068,66835.8,6,4,True,11.0,False,FAKEOUT,2024
2024-10-24 19:15:00,UP,68000.0,67329.2,67664.6,0.996298782697556,68076.3,7,3,False,,True,CONTINUATION,2024
2024-10-26 20:15:00,UP,67198.2,66708.0,66953.1,0.7348443964741816,67340.4,6,5,False,,False,DRIFT,2024
2024-10-27 12:15:00,UP,67246.0,67011.1,67128.55,0.35053894056356955,67347.9,11,11,False,,True,CONTINUATION,2024
2024-10-28 07:00:00,UP,67963.9,67584.2,67774.04999999999,0.5618177029542365,68424.9,7,6,False,,True,CONTINUATION,2024
2024-10-28 19:00:00,UP,69272.1,68390.6,68831.35,1.2889198223147624,69589.6,4,4,False,,False,DRIFT,2024
2024-10-29 11:30:00,UP,71343.9,70803.0,71073.45,0.7639506800559216,71521.2,9,3,True,6.0,True,FAKEOUT_FIRST,2024
2024-10-30 11:45:00,DOWN,72628.5,72112.6,72370.55,0.7154089576578769,71995.0,7,5,True,10.0,True,FAKEOUT_FIRST,2024
2024-10-30 20:45:00,UP,72496.9,71631.6,72064.25,1.2079864194014769,72868.0,3,3,True,15.0,False,FAKEOUT,2024
2024-10-31 10:45:00,UP,72538.1,72144.8,72341.45000000001,0.5451536354664549,72641.8,6,10,True,1.0,False,FAKEOUT,2024
2024-11-03 13:45:00,DOWN,68605.5,68155.5,68380.5,0.6602548583753328,68034.9,8,5,True,9.0,True,FAKEOUT_FIRST,2024
2024-11-07 15:15:00,UP,75287.8,74508.0,74897.9,1.0465990229237168,75415.0,3,3,False,,True,CONTINUATION,2024
2024-11-09 16:15:00,DOWN,76622.2,76238.2,76430.2,0.5036845046184197,76089.2,4,10,True,11.0,True,FAKEOUT_FIRST,2024
2024-11-16 12:00:00,DOWN,91650.1,91050.0,91350.05,0.6590884129599186,90728.5,6,6,False,,True,CONTINUATION,2024
2024-11-17 01:30:00,DOWN,91253.7,90350.3,90802.0,0.999885999271717,90232.0,4,3,True,14.0,False,FAKEOUT,2024
2024-11-21 03:15:00,UP,95000.0,93750.3,94375.15,1.3330090677043136,95716.0,5,3,False,,True,CONTINUATION,2024
2024-11-21 11:00:00,UP,97899.9,96720.1,97310.0,1.2198084989572884,98249.2,4,4,True,7.0,False,FAKEOUT,2024
2024-11-23 01:15:00,DOWN,99660.0,98508.1,99084.05,1.1693454649922128,98404.9,3,6,False,,False,DRIFT,2024
2024-11-23 16:15:00,DOWN,98916.8,98245.0,98580.9,0.683800702325821,97730.0,5,4,False,,False,DRIFT,2024
2024-11-24 10:30:00,DOWN,98578.9,97860.0,98219.45,0.734620886981396,97669.1,5,6,False,,True,CONTINUATION,2024
2024-11-28 09:45:00,DOWN,95985.1,95135.8,95560.45000000001,0.8927238747138331,95031.4,4,6,True,8.0,False,FAKEOUT,2024
2024-11-28 14:00:00,UP,95862.0,94700.1,95281.05,1.2269258427393361,95976.1,3,3,True,4.0,False,FAKEOUT,2024
2024-11-28 22:30:00,UP,95521.5,94768.0,95144.75,0.7950996116832686,95654.3,4,5,False,,True,CONTINUATION,2024
2024-11-30 16:45:00,UP,96830.9,96150.0,96490.45,0.708164326573057,96937.0,8,3,False,,False,DRIFT,2024
2024-12-01 02:30:00,DOWN,97046.6,96095.2,96570.9,0.9900598573081785,95937.6,4,3,True,9.0,False,FAKEOUT,2024
